Z210;D87A;67465-BZ060-SG;551;;1;N1P1;P120;Setting;D-Test;6.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12105;223210009888
Z210;P2-13A;PW935227-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935228-RF;551;;1;N1RF1;P120;Process;Welding NG;1.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935229-30-RF;551;;1;N1RF2;P120;Process;Welding NG;2.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935212-RF;551;;1;N1RF1;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935214-RF;551;;1;N1RF2;P120;Process;Hump;2.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935211-RF;551;;1;N1RF1;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Crimping NG;2.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
Z210;P2-13A;PW935213-RF;551;;1;N1RF2;P120;Process;Cutting NG;1.000;PCS;Shamratul Nahar Mohammad;2024-08-15;2024-08-01;IPS12101;223210009888
